IDViaje,Numero_tracker,Region,Comunidad,Dia,Mes,Anio,hora,Zona_pesca,Panga,Motor,Gasolina_lt,Tiempos,Responsable,Observaciones,Recurso_pesquero,Nombre_cientifico,Arte_pesca,Presentacion,Captura_kg,Precio_pesos,Carnada_tipo,Carnada_pesos,Fauna_de_Acompanamiento_Especie,Fauna_de_Acompanamiento_kg
export_2022-04-05 08-00,ILP02,bahia la paz,isla la partida,5,4,2022,1899-12-31T08:00:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,30,80,sardina,NA,NA,NA
export_2022-04-05 08-00,ILP02,bahia la paz,isla la partida,5,4,2022,1899-12-31T08:00:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,11,95,sardina,NA,NA,NA
export_2022-04-06 08-54,ILP02,bahia la paz,isla la partida,6,4,2022,1899-12-31T08:54:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,51,100,sardina,NA,NA,NA
export_2022-04-08 08-58,ILP02,bahia la paz,isla la partida,8,4,2022,1899-12-31T08:58:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,51,100,sardina,NA,NA,NA
export_2022-04-20 08-47,ILP02,bahia la paz,isla la partida,20,4,2022,1899-12-31T08:47:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,18,100,sardina,NA,NA,NA
export_2022-04-23 06-26,ILP02,bahia la paz,isla la partida,23,4,2022,1899-12-31T06:26:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,69,100,sardina,NA,NA,NA
export_2022-04-24 06-22,ILP02,bahia la paz,isla la partida,24,4,2022,1899-12-31T06:22:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,15,95,sardina,NA,NA,NA
export_2022-04-24 06-22,ILP02,bahia la paz,isla la partida,24,4,2022,1899-12-31T06:22:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,9,80,sardina,NA,NA,NA
export_2022-04-25 06-18,ILP02,bahia la paz,isla la partida,25,4,2022,1899-12-31T06:18:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,50,100,sardina,NA,NA,NA
export_2022-04-26 05-51,ILP02,bahia la paz,isla la partida,26,4,2022,1899-12-31T05:51:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,49,100,sardina,NA,NA,NA
export_2022-04-27 05-35,ILP02,bahia la paz,isla la partida,27,4,2022,1899-12-31T05:35:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,63,100,sardina,NA,NA,NA
export_2022-04-28 06-01,ILP02,bahia la paz,isla la partida,28,4,2022,1899-12-31T06:01:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,59,100,sardina,NA,NA,NA
export_2022-04-29 06-07,ILP02,bahia la paz,isla la partida,29,4,2022,1899-12-31T06:07:00Z,NA,caminante,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,6,95,sardina,NA,NA,NA
export_2022-04-29 06-07,ILP02,bahia la paz,isla la partida,29,4,2022,1899-12-31T06:07:00Z,NA,caminante,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,11,80,sardina,NA,NA,NA
export_2022-05-05 07-33,ILP02,bahia la paz,isla la partida,5,5,2022,1899-12-31T07:33:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,27,100,sardina,NA,NA,NA
export_2022-05-06 06-01,ILP02,bahia la paz,isla la partida,6,5,2022,1899-12-31T06:01:00Z,NA,caminante,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,42,100,sardina,NA,NA,NA
export_2022-05-07 06-09,ILP02,bahia la paz,isla la partida,7,5,2022,1899-12-31T06:09:00Z,NA,caminante,90,NA,4,NA,NA,coconaco,Hoplopagrus guentherii,piola y anzuelo,desviscerado,47,55,sardina,NA,NA,NA
export_2022-05-17 07-33,ILP02,bahia la paz,isla la partida,17,5,2022,1899-12-31T07:33:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-18 08-29,ILP02,bahia la paz,isla la partida,18,5,2022,1899-12-31T08:29:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-19 08-28,ILP02,bahia la paz,isla la partida,19,5,2022,1899-12-31T08:28:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-20 14-08,ILP02,bahia la paz,isla la partida,20,5,2022,1899-12-31T14:08:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-21 16-46,ILP02,bahia la paz,isla la partida,21,5,2022,1899-12-31T16:46:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-22 07-01,ILP02,bahia la paz,isla la partida,22,5,2022,1899-12-31T07:01:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-25 07-13,ILP02,bahia la paz,isla la partida,25,5,2022,1899-12-31T07:13:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-26 07-04,ILP02,bahia la paz,isla la partida,26,5,2022,1899-12-31T07:04:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-02 08-14,ILP02,bahia la paz,isla la partida,2,6,2022,1899-12-31T08:14:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-03 07-32,ILP02,bahia la paz,isla la partida,3,6,2022,1899-12-31T07:32:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-05 06-24,ILP02,bahia la paz,isla la partida,5,6,2022,1899-12-31T06:24:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-10 06-22,ILP02,bahia la paz,isla la partida,10,6,2022,1899-12-31T06:22:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-11 07-06,ILP02,bahia la paz,isla la partida,11,6,2022,1899-12-31T07:06:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-16 06-03,ILP02,bahia la paz,isla la partida,16,6,2022,1899-12-31T06:03:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-16 16-46,ILP02,bahia la paz,isla la partida,16,6,2022,1899-12-31T16:46:00Z,NA,caminante,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-02-22 07-52,ILP03,bahia la paz,isla la partida,22,2,2022,1899-12-31T07:52:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,19,95,sardina,NA,NA,NA
export_2022-02-22 07-52,ILP03,bahia la paz,isla la partida,22,2,2022,1899-12-31T07:52:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,23,50,sardina,NA,NA,NA
export_2022-02-22 07-52,ILP03,bahia la paz,isla la partida,22,2,2022,1899-12-31T07:52:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,17,80,sardina,NA,NA,NA
export_2022-02-22 17-23,ILP03,bahia la paz,isla la partida,22,2,2022,1899-12-31T17:23:00Z,NA,7 leguas,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,74,NA,NA,NA,NA,NA
export_2022-02-23 08-08,ILP03,bahia la paz,isla la partida,23,2,2022,1899-12-31T08:08:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,45,95,sardina,NA,NA,NA
export_2022-02-23 08-08,ILP03,bahia la paz,isla la partida,23,2,2022,1899-12-31T08:08:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,57,50,sardina,NA,NA,NA
export_2022-02-23 08-08,ILP03,bahia la paz,isla la partida,23,2,2022,1899-12-31T08:08:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,39,80,sardina,NA,NA,NA
export_2022-03-01 06-51,ILP03,bahia la paz,isla la partida,1,3,2022,1899-12-31T06:51:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,189,50,sardina,NA,NA,NA
export_2022-03-01 06-51,ILP03,bahia la paz,isla la partida,1,3,2022,1899-12-31T06:51:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,30,95,sardina,NA,NA,NA
export_2022-03-03 06-51,ILP03,bahia la paz,isla la partida,3,3,2022,1899-12-31T06:51:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,55,95,sardina,NA,NA,NA
export_2022-03-03 06-51,ILP03,bahia la paz,isla la partida,3,3,2022,1899-12-31T06:51:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,28,80,sardina,NA,NA,NA
export_2022-03-04 07-24,ILP03,bahia la paz,isla la partida,4,3,2022,1899-12-31T07:24:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,42,95,sardina,NA,NA,NA
export_2022-03-04 07-24,ILP03,bahia la paz,isla la partida,4,3,2022,1899-12-31T07:24:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,31,80,sardina,NA,NA,NA
export_2022-03-04 07-24,ILP03,bahia la paz,isla la partida,4,3,2022,1899-12-31T07:24:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,27,50,sardina,NA,NA,NA
export_2022-03-06 08-04,ILP03,bahia la paz,isla la partida,6,3,2022,1899-12-31T08:04:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,71,50,sardina,NA,NA,NA
export_2022-03-06 08-04,ILP03,bahia la paz,isla la partida,6,3,2022,1899-12-31T08:04:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,11,80,sardina,NA,NA,NA
export_2022-03-07 07-45,ILP03,bahia la paz,isla la partida,7,3,2022,1899-12-31T07:45:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,107,50,sardina,NA,NA,NA
export_2022-03-09 06-46,ILP03,bahia la paz,isla la partida,9,3,2022,1899-12-31T06:46:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,99,50,sardina,NA,NA,NA
export_2022-03-09 06-46,ILP03,bahia la paz,isla la partida,9,3,2022,1899-12-31T06:46:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,18,95,sardina,NA,NA,NA
export_2022-03-09 06-46,ILP03,bahia la paz,isla la partida,9,3,2022,1899-12-31T06:46:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,10,80,sardina,NA,NA,NA
export_2022-03-10 16-01,ILP03,bahia la paz,isla la partida,10,3,2022,1899-12-31T16:01:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,40,50,sardina,NA,NA,NA
export_2022-03-10 16-01,ILP03,bahia la paz,isla la partida,10,3,2022,1899-12-31T16:01:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,42,80,sardina,NA,NA,NA
export_2022-03-10 16-01,ILP03,bahia la paz,isla la partida,10,3,2022,1899-12-31T16:01:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,15,95,sardina,NA,NA,NA
export_2022-03-11 07-03,ILP03,bahia la paz,isla la partida,11,3,2022,1899-12-31T07:03:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,35,95,sardina,NA,NA,NA
export_2022-03-11 07-03,ILP03,bahia la paz,isla la partida,11,3,2022,1899-12-31T07:03:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,12,80,sardina,NA,NA,NA
export_2022-03-13 06-22,ILP03,bahia la paz,isla la partida,13,3,2022,1899-12-31T06:22:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,64,50,sardina,NA,NA,NA
export_2022-03-13 06-22,ILP03,bahia la paz,isla la partida,13,3,2022,1899-12-31T06:22:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,18,95,sardina,NA,NA,NA
export_2022-03-13 06-22,ILP03,bahia la paz,isla la partida,13,3,2022,1899-12-31T06:22:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,11,80,sardina,NA,NA,NA
export_2022-03-15 06-22,ILP03,bahia la paz,isla la partida,15,3,2022,1899-12-31T06:22:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,44,50,sardina,NA,NA,NA
export_2022-03-15 06-22,ILP03,bahia la paz,isla la partida,15,3,2022,1899-12-31T06:22:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,11,95,sardina,NA,NA,NA
export_2022-03-16 06-10,ILP03,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:10:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,88,50,sardina,NA,NA,NA
export_2022-03-16 06-10,ILP03,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:10:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,18,95,sardina,NA,NA,NA
export_2022-03-16 06-10,ILP03,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:10:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,10,80,sardina,NA,NA,NA
export_2022-03-19 06-03,ILP03,bahia la paz,isla la partida,19,3,2022,1899-12-31T06:03:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,71,50,sardina,NA,NA,NA
export_2022-03-20 06-41,ILP03,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:41:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,30,95,sardina,NA,NA,NA
export_2022-03-20 06-41,ILP03,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:41:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,27,80,sardina,NA,NA,NA
export_2022-03-20 06-41,ILP03,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:41:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,67,50,sardina,NA,NA,NA
export_2022-03-21 06-47,ILP03,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:47:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,28,95,sardina,NA,NA,NA
export_2022-03-21 06-47,ILP03,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:47:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,6,80,sardina,NA,NA,NA
export_2022-03-21 06-47,ILP03,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:47:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,44,50,sardina,NA,NA,NA
export_2022-03-25 06-37,ILP03,bahia la paz,isla la partida,25,3,2022,1899-12-31T06:37:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,29,50,sardina,NA,NA,NA
export_2022-03-25 06-37,ILP03,bahia la paz,isla la partida,25,3,2022,1899-12-31T06:37:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,50,95,sardina,NA,NA,NA
export_2022-03-25 06-37,ILP03,bahia la paz,isla la partida,25,3,2022,1899-12-31T06:37:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,26,80,sardina,NA,NA,NA
export_2022-03-26 06-17,ILP03,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:17:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,29,95,sardina,NA,NA,NA
export_2022-03-26 06-17,ILP03,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:17:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,18,80,sardina,NA,NA,NA
export_2022-03-26 06-17,ILP03,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:17:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,8,50,sardina,NA,NA,NA
export_2022-03-27 06-58,ILP03,bahia la paz,isla la partida,27,3,2022,1899-12-31T06:58:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,16,95,sardina,NA,NA,NA
export_2022-03-27 06-58,ILP03,bahia la paz,isla la partida,27,3,2022,1899-12-31T06:58:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,13,80,sardina,NA,NA,NA
export_2022-03-31 06-32,ILP03,bahia la paz,isla la partida,31,3,2022,1899-12-31T06:32:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,41,80,sardina,NA,NA,NA
export_2022-03-31 06-32,ILP03,bahia la paz,isla la partida,31,3,2022,1899-12-31T06:32:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,14,50,sardina,NA,NA,NA
export_2022-04-01 06-33,ILP03,bahia la paz,isla la partida,1,4,2022,1899-12-31T06:33:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,26,80,sardina,NA,NA,NA
export_2022-04-01 06-33,ILP03,bahia la paz,isla la partida,1,4,2022,1899-12-31T06:33:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,17,95,sardina,NA,NA,NA
export_2022-04-01 06-33,ILP03,bahia la paz,isla la partida,1,4,2022,1899-12-31T06:33:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,42,50,sardina,NA,NA,NA
export_2022-04-02 06-18,ILP03,bahia la paz,isla la partida,2,4,2022,1899-12-31T06:18:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,22,95,sardina,NA,NA,NA
export_2022-04-02 06-18,ILP03,bahia la paz,isla la partida,2,4,2022,1899-12-31T06:18:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,19,80,sardina,NA,NA,NA
export_2022-04-03 07-56,ILP03,bahia la paz,isla la partida,3,4,2022,1899-12-31T07:56:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,25,95,sardina,NA,NA,NA
export_2022-04-03 07-56,ILP03,bahia la paz,isla la partida,3,4,2022,1899-12-31T07:56:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,33,80,sardina,NA,NA,NA
export_2022-04-04 18-40,ILP03,bahia la paz,isla la partida,4,4,2022,1899-12-31T18:40:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,20,80,sardina,NA,NA,NA
export_2022-04-04 18-40,ILP03,bahia la paz,isla la partida,4,4,2022,1899-12-31T18:40:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,13,95,sardina,NA,NA,NA
export_2022-04-05 08-36,ILP03,bahia la paz,isla la partida,5,4,2022,1899-12-31T08:36:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,16,80,sardina,NA,NA,NA
export_2022-04-05 08-36,ILP03,bahia la paz,isla la partida,5,4,2022,1899-12-31T08:36:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,22,95,sardina,NA,NA,NA
export_2022-04-05 17-40,ILP03,bahia la paz,isla la partida,5,4,2022,1899-12-31T17:40:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-04-06 10-40,ILP03,bahia la paz,isla la partida,6,4,2022,1899-12-31T10:40:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,12,80,sardina,NA,NA,NA
export_2022-04-06 10-40,ILP03,bahia la paz,isla la partida,6,4,2022,1899-12-31T10:40:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,27,95,sardina,NA,NA,NA
export_2022-04-06 17-55,ILP03,bahia la paz,isla la partida,6,4,2022,1899-12-31T17:55:00Z,NA,7 leguas,90,NA,4,NA,NA,cornuda,Sphyrna sp.,piola y anzuelo,troncho,7,18,sardina,NA,NA,NA
export_2022-04-07 10-21,ILP03,bahia la paz,isla la partida,7,4,2022,1899-12-31T10:21:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,20,80,sardina,NA,NA,NA
export_2022-04-07 10-21,ILP03,bahia la paz,isla la partida,7,4,2022,1899-12-31T10:21:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,25,95,sardina,NA,NA,NA
export_2022-04-07 18-01,ILP03,bahia la paz,isla la partida,7,4,2022,1899-12-31T18:01:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-04-09 08-07,ILP03,bahia la paz,isla la partida,9,4,2022,1899-12-31T08:07:00Z,NA,7 leguas,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,89,NA,NA,NA,NA,NA
export_2022-04-10 09-02,ILP03,bahia la paz,isla la partida,10,4,2022,1899-12-31T09:02:00Z,NA,7 leguas,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,40,NA,NA,NA,NA,NA
export_2022-04-10 09-02,ILP03,bahia la paz,isla la partida,10,4,2022,1899-12-31T09:02:00Z,NA,7 leguas,90,NA,4,NA,NA,tiburon mamon,Mustelus californicus,piola y anzuelo,troncho,40,18,sardina,NA,NA,NA
export_2022-04-20 08-31,ILP03,bahia la paz,isla la partida,20,4,2022,1899-12-31T08:31:00Z,NA,7 leguas,90,NA,4,NA,NA,sapo,NA,piola y anzuelo,desviscerado,121,NA,NA,NA,NA,NA
export_2022-05-04 10-07,ILP03,bahia la paz,isla la partida,4,5,2022,1899-12-31T10:07:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,6,95,sardina,NA,NA,NA
export_2022-05-05 07-42,ILP03,bahia la paz,isla la partida,5,5,2022,1899-12-31T07:42:00Z,NA,7 leguas,90,NA,4,NA,NA,pargo colmillon,Lutjanus jordani,piola y anzuelo,desviscerado,9,45,sardina,NA,NA,NA
export_2022-05-06 06-00,ILP03,bahia la paz,isla la partida,6,5,2022,1899-12-31T06:00:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,18,95,sardina,NA,NA,NA
export_2022-05-06 06-00,ILP03,bahia la paz,isla la partida,6,5,2022,1899-12-31T06:00:00Z,NA,7 leguas,90,NA,4,NA,NA,pargo colmillon,Lutjanus jordani,piola y anzuelo,desviscerado,44,45,sardina,NA,NA,NA
export_2022-05-07 06-08,ILP03,bahia la paz,isla la partida,7,5,2022,1899-12-31T06:08:00Z,NA,7 leguas,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,39,95,sardina,NA,NA,NA
export_2022-05-07 06-08,ILP03,bahia la paz,isla la partida,7,5,2022,1899-12-31T06:08:00Z,NA,7 leguas,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,16,80,sardina,NA,NA,NA
export_2022-05-07 06-08,ILP03,bahia la paz,isla la partida,7,5,2022,1899-12-31T06:08:00Z,NA,7 leguas,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,6,50,sardina,NA,NA,NA
export_2022-05-16 16-12,ILP03,bahia la paz,isla la partida,16,5,2022,1899-12-31T06:12:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-17 08-00,ILP03,bahia la paz,isla la partida,17,5,2022,1899-12-31T08:00:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-17 18-50,ILP03,bahia la paz,isla la partida,17,5,2022,1899-12-31T18:50:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
